NOC_2016,ER_Code,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Province,NOC_Title_2016
9462,ER2415,12.26,17.5,19.95,14.5,19.8,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER2425,12.26,17.5,19.95,16.5,19.76,21.98,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER2433,12.35,17.0,19.55,14.5,19.8,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER2435,13.27,17.5,19.77,14.5,19.8,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER2440,12.26,17.5,19.95,14.5,19.8,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER2450,12.26,17.5,19.95,17.0,20.0,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER2470,12.3,17.275,18.57,14.5,19.8,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER35,13.0,18.66,23.0,14.25,18.0,23.44,Ontario,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER3540,13.0,18.66,23.0,16.0,20.06,23.05,Ontario,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER3550,13.0,18.66,23.0,16.75,18.0,23.0,Ontario,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER3560,13.0,18.66,23.0,17.0,20.5,21.0,Ontario,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER3580,13.0,18.66,23.0,14.25,18.0,23.44,Ontario,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER46,13.95,16.45,19.95,15.0,18.05,21.0,Manitoba,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4630,13.9,16.45,19.4,16.0,18.05,21.0,Manitoba,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4650,13.95,16.45,19.95,13.75,18.1,27.88,Manitoba,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER48,15.0,19.6,26.6,17.0,20.0,25.0,Alberta,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4810,15.0,19.6,22.75,18.0,20.2,25.0,Alberta,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4820,15.0,19.6,26.6,15.0,19.0,20.0,Alberta,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4830,17.5,20.0,25.0,18.0,21.0,23.0,Alberta,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4850,15.0,19.6,26.6,16.0,19.0,25.0,Alberta,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER4860,15.0,19.6,26.6,17.0,20.0,25.0,Alberta,"industrial butchers and meat cutters, poultry preparers and related workers"
9463,ER00,10.5,12.97,20.39,12.55,14.3,17.28,National,fish and seafood plant workers
9463,ER10,12.0,13.1,15.0,13.25,14.7,16.67,Newfoundland and Labrador,fish and seafood plant workers
9463,ER1010,12.3,13.0,14.66,13.36,14.04,16.43,Newfoundland and Labrador,fish and seafood plant workers
9463,ER1020,11.3,13.0,15.25,12.5,15.0,17.0,Newfoundland and Labrador,fish and seafood plant workers
9463,ER1030,12.0,12.95,14.95,13.05,14.65,16.35,Newfoundland and Labrador,fish and seafood plant workers
9463,ER1040,12.0,14.45,15.29,13.25,16.0,16.82,Newfoundland and Labrador,fish and seafood plant workers
9463,ER1110,11.0,11.35,14.42,12.98,13.25,15.0,Prince Edward Island,fish and seafood plant workers
9463,ER12,10.7,13.0,19.0,12.55,13.5,17.0,Nova Scotia,fish and seafood plant workers
9463,ER1210,11.0,11.5,12.5,12.55,12.9,15.0,Nova Scotia,fish and seafood plant workers
9463,ER1220,10.7,11.12,12.48,12.55,12.55,14.04,Nova Scotia,fish and seafood plant workers
9463,ER1240,11.0,13.0,20.21,12.55,14.0,17.75,Nova Scotia,fish and seafood plant workers
9463,ER13,10.65,12.0,20.0,12.5,14.0,16.0,New Brunswick,fish and seafood plant workers
9463,ER1310,10.65,11.49,13.9,12.95,14.0,15.37,New Brunswick,fish and seafood plant workers
9463,ER1320,10.65,11.55,20.0,12.3,13.25,16.0,New Brunswick,fish and seafood plant workers
9463,ER1330,11.58,14.14,15.325,13.0,15.79,18.0,New Brunswick,fish and seafood plant workers
9463,ER24,10.75,12.83,15.0,13.19,15.16,17.05,Quebec,fish and seafood plant workers
9463,ER2410,10.75,12.72,14.59,13.29,14.89,16.78,Quebec,fish and seafood plant workers
9463,ER2415,13.21,15.03,15.8,14.5,16.48,17.85,Quebec,fish and seafood plant workers
9463,ER2480,11.675,12.5,14.39,13.13,15.3,16.6,Quebec,fish and seafood plant workers
9463,ER35,11.4,14.0,22.0,14.25,20.0,30.0,Ontario,fish and seafood plant workers
9463,ER59,10.85,13.0,21.19,14.6,16.0,20.61,British Columbia,fish and seafood plant workers
9463,ER5910,12.0,15.5,18.75,14.6,17.0,21.5,British Columbia,fish and seafood plant workers
9463,ER5920,10.85,13.0,21.19,14.6,15.0,20.0,British Columbia,fish and seafood plant workers
9465,ER00,11.75,19.0,32.73,15.0,21.63,36.06,National,"testers and graders, food, beverage and associated products processing"
9465,ER1110,12.5,14.5,17.78,12.85,15.05,19.1,Prince Edward Island,"testers and graders, food, beverage and associated products processing"
9465,ER13,10.85,14.27,19.53,14.0,17.06,22.6,New Brunswick,"testers and graders, food, beverage and associated products processing"
9465,ER24,11.5,17.5,27.0,15.75,23.0,29.3,Quebec,"testers and graders, food, beverage and associated products processing"
9465,ER35,12.0,20.0,41.03,15.0,22.5,43.27,Ontario,"testers and graders, food, beverage and associated products processing"
9465,ER3540,12.0,20.0,41.03,15.0,22.5,43.27,Ontario,"testers and graders, food, beverage and associated products processing"
9471,ER00,13.75,17.0,26.79,14.75,20.0,30.0,National,plateless printing equipment operators
9471,ER24,11.5,17.0,22.697795,17.0,25.0,27.06,Quebec,plateless printing equipment operators
9471,ER2435,12.95,17.431907,24.31,17.0,25.0,27.06,Quebec,plateless printing equipment operators
9471,ER35,13.0,16.0,24.0,14.25,18.32,30.0,Ontario,plateless printing equipment operators
9471,ER3510,13.0,16.0,24.0,14.25,18.32,30.0,Ontario,plateless printing equipment operators
9471,ER3530,13.75,16.0,21.98,14.25,18.32,30.0,Ontario,plateless printing equipment operators
9471,ER3540,13.0,16.0,24.0,14.25,18.32,30.0,Ontario,plateless printing equipment operators
9471,ER3560,13.0,16.0,24.0,14.25,18.32,30.0,Ontario,plateless printing equipment operators
9471,ER48,14.42,20.0,27.95,15.24,18.88,31.0,Alberta,plateless printing equipment operators
9471,ER4830,14.42,20.0,27.95,15.24,18.88,31.0,Alberta,plateless printing equipment operators
9472,ER00,15.15,22.0,37.0,17.2,25.6,30.0,National,"camera, platemaking and other prepress occupations"
9472,ER48,16.75,26.0,28.67,20.0,28.26,31.63,Alberta,"camera, platemaking and other prepress occupations"
9472,ER4830,16.75,26.0,28.67,19.0,28.26,35.18,Alberta,"camera, platemaking and other prepress occupations"
9472,ER4860,16.75,26.0,28.67,22.0,28.0,29.0,Alberta,"camera, platemaking and other prepress occupations"
9473,ER00,11.0,16.0,24.0,13.0,17.65,25.0,National,binding and finishing machine operators
9473,ER24,11.0,18.0,23.5,13.1,20.4,24.41,Quebec,binding and finishing machine operators
9473,ER2425,11.0,18.0,23.5,13.1,20.4,24.41,Quebec,binding and finishing machine operators
9473,ER35,11.4,16.0,25.49,14.25,17.5,25.0,Ontario,binding and finishing machine operators
9473,ER3530,11.4,16.0,25.49,14.25,17.5,25.0,Ontario,binding and finishing machine operators
9473,ER3540,11.67,17.83,24.0,14.25,17.5,25.0,Ontario,binding and finishing machine operators
9473,ER46,11.0,16.0,20.0,11.9,15.5,21.2,Manitoba,binding and finishing machine operators
9473,ER4650,11.0,16.0,20.0,11.9,15.5,21.2,Manitoba,binding and finishing machine operators
9474,ER00,11.0,13.6,20.0,13.0,16.07,29.54,National,photographic and film processors
9474,ER24,11.0,13.15,25.700165,13.1,16.25,33.01,Quebec,photographic and film processors
9474,ER35,11.4,12.84,23.0,14.25,16.85,29.0,Ontario,photographic and film processors
9521,ER00,15.0,31.0,35.58,17.63,30.0,40.0,National,aircraft assemblers and aircraft assembly inspectors
9521,ER24,14.0,31.7,35.58,17.5,35.0,40.0,Quebec,aircraft assemblers and aircraft assembly inspectors
9521,ER2445,14.0,31.7,35.58,17.5,35.0,40.0,Quebec,aircraft assemblers and aircraft assembly inspectors
9521,ER2450,14.0,31.7,35.58,17.5,35.0,40.0,Quebec,aircraft assemblers and aircraft assembly inspectors
9521,ER2455,19.0,32.0,35.0,17.5,35.0,40.0,Quebec,aircraft assemblers and aircraft assembly inspectors
9521,ER35,16.5,32.0,36.0,18.8,28.0,38.9,Ontario,aircraft assemblers and aircraft assembly inspectors
9521,ER3530,20.0,32.0,36.0,19.0,28.0,38.9,Ontario,aircraft assemblers and aircraft assembly inspectors
9521,ER46,17.0,26.0,30.14,20.5,28.0,34.0,Manitoba,aircraft assemblers and aircraft assembly inspectors
9521,ER4650,17.0,27.0,31.0,20.0,28.0,34.23,Manitoba,aircraft assemblers and aircraft assembly inspectors
9522,ER00,15.05,27.0,35.0,17.0,24.0,35.0,National,"motor vehicle assemblers, inspectors and testers"
9522,ER24,12.97,20.48,26.33,19.57,21.63,26.0,Quebec,"motor vehicle assemblers, inspectors and testers"
9522,ER2435,12.97,20.48,26.33,19.57,21.63,26.0,Quebec,"motor vehicle assemblers, inspectors and testers"
9522,ER2440,12.95,19.0,24.981797,14.0,20.0,24.58,Quebec,"motor vehicle assemblers, inspectors and testers"
9522,ER2455,12.97,20.48,26.33,15.5,21.26,26.45,Quebec,"motor vehicle assemblers, inspectors and testers"
9522,ER35,15.75,30.0,35.0,17.0,24.95,35.0,Ontario,"motor vehicle assemblers, inspectors and testers"
9522,ER3550,20.22,33.0,35.0,19.34,26.0,35.0,Ontario,"motor vehicle assemblers, inspectors and testers"
9522,ER3570,18.0,34.0,35.0,17.55,22.72,35.1,Ontario,"motor vehicle assemblers, inspectors and testers"
9523,ER00,11.0,17.0,27.0,14.0,17.0,30.0,National,"electronics assemblers, fabricators, inspectors and testers"
9523,ER12,10.83,15.0,27.0,14.0,17.5,22.5,Nova Scotia,"electronics assemblers, fabricators, inspectors and testers"
9523,ER24,11.0,17.0,26.44,13.1,16.5,29.5,Quebec,"electronics assemblers, fabricators, inspectors and testers"
9523,ER2420,11.0,17.0,26.44,13.1,16.5,29.5,Quebec,"electronics assemblers, fabricators, inspectors and testers"
9523,ER2430,11.0,17.0,26.44,13.1,16.5,29.5,Quebec,"electronics assemblers, fabricators, inspectors and testers"
9523,ER2440,11.0,17.5,25.0,13.1,15.75,34.87,Quebec,"electronics assemblers, fabricators, inspectors and testers"
9523,ER2470,11.0,17.0,26.44,13.1,16.5,29.5,Quebec,"electronics assemblers, fabricators, inspectors and testers"
9523,ER35,11.4,17.0,28.0,14.25,18.0,35.0,Ontario,"electronics assemblers, fabricators, inspectors and testers"
9523,ER3510,11.4,17.0,28.0,14.25,18.0,35.0,Ontario,"electronics assemblers, fabricators, inspectors and testers"
9523,ER3530,11.4,15.5,28.0,14.25,16.0,30.0,Ontario,"electronics assemblers, fabricators, inspectors and testers"
9523,ER3550,11.4,17.0,28.0,14.25,18.0,24.0,Ontario,"electronics assemblers, fabricators, inspectors and testers"
9523,ER46,12.83,15.9,21.63,11.9,14.75,29.5,Manitoba,"electronics assemblers, fabricators, inspectors and testers"
9523,ER4650,12.75,15.85,21.2,11.9,14.75,29.5,Manitoba,"electronics assemblers, fabricators, inspectors and testers"
9523,ER47,12.5,19.0,78.02,18.0,22.0,36.06,Saskatchewan,"electronics assemblers, fabricators, inspectors and testers"
9523,ER4730,12.5,19.0,78.02,18.0,22.0,36.06,Saskatchewan,"electronics assemblers, fabricators, inspectors and testers"
9523,ER48,16.0,20.0,21.0,15.0,18.48,29.27,Alberta,"electronics assemblers, fabricators, inspectors and testers"
9523,ER4830,14.88,20.485,52.73,15.0,17.45,28.0,Alberta,"electronics assemblers, fabricators, inspectors and testers"
9524,ER00,11.5,16.0,24.0,15.0,19.27,28.0,National,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER24,10.75,15.25,24.0,14.87,20.5,27.83,Quebec,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER2425,10.75,15.25,24.0,14.87,20.5,27.83,Quebec,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER2433,10.75,15.25,24.0,14.87,20.5,27.83,Quebec,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER2435,10.75,15.25,24.0,14.87,20.5,27.83,Quebec,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER2440,10.75,14.0,22.99,13.1,18.0,24.73,Quebec,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER2455,10.75,15.25,24.0,14.87,20.5,27.83,Quebec,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER35,11.65,15.5,22.6,16.0,17.66,27.0,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER3515,11.65,15.5,22.6,16.0,17.66,27.0,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER3530,11.65,17.0,22.6,16.0,17.0,21.3,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER3540,11.65,15.5,22.6,16.0,17.66,27.0,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER3560,11.65,15.5,22.6,15.6,19.06,28.29,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER3570,13.7,20.42,27.5,17.25,21.87,34.71,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER3580,12.25,19.91,21.21,16.0,17.66,27.0,Ontario,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9524,ER48,18.0,18.0,21.63,15.0,19.46,28.86,Alberta,"assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing"
9525,ER00,12.9,18.0,28.0,14.0,19.05,29.81,National,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER24,13.0,17.0,22.05,14.0,18.39,29.81,Quebec,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER35,12.85,18.0,27.0,14.5,20.0,27.0,Ontario,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER3530,12.85,18.0,27.0,14.25,19.25,27.0,Ontario,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER3540,12.85,18.0,27.0,17.5,20.0,27.1,Ontario,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER3550,13.0,19.835,30.0,14.5,20.0,27.0,Ontario,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER48,16.21,21.0,38.0,17.5,22.37,39.8,Alberta,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER4830,15.75,19.0,29.2,17.97,20.0,25.75,Alberta,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER4860,17.5,21.86,45.83,18.0,24.75,42.0,Alberta,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER59,14.94,24.88,41.4,15.0,20.0,35.0,British Columbia,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9525,ER5920,14.94,21.43,41.4,15.0,20.0,35.0,British Columbia,"assemblers, fabricators and inspectors, industrial electrical motors and transformers"
9526,ER00,15.0,21.7,30.0,15.0,21.63,30.0,National,mechanical assemblers and inspectors
9526,ER24,16.0,22.36,27.79,15.1,19.15,28.38,Quebec,mechanical assemblers and inspectors
9526,ER2425,16.0,22.36,27.79,15.1,19.15,28.38,Quebec,mechanical assemblers and inspectors
9526,ER2435,16.0,22.36,27.79,15.75,20.0,28.38,Quebec,mechanical assemblers and inspectors
9526,ER35,13.0,18.73,31.1,15.0,23.0,30.9,Ontario,mechanical assemblers and inspectors
9526,ER3530,13.0,18.73,31.1,15.0,23.0,30.9,Ontario,mechanical assemblers and inspectors
9526,ER3540,13.0,18.73,31.1,17.25,23.7,27.75,Ontario,mechanical assemblers and inspectors
9526,ER3560,13.0,18.73,31.1,18.0,23.0,33.0,Ontario,mechanical assemblers and inspectors
9526,ER3570,22.0,34.0,34.11,18.0,25.75,36.25,Ontario,mechanical assemblers and inspectors
9526,ER3580,14.0,20.0,31.0,15.0,23.0,30.9,Ontario,mechanical assemblers and inspectors
9526,ER3595,13.0,18.73,31.1,20.0,26.0,30.0,Ontario,mechanical assemblers and inspectors
9526,ER46,14.32,20.0,25.0,14.25,20.0,27.88,Manitoba,mechanical assemblers and inspectors
9526,ER4650,14.32,21.0,25.4,15.0,20.41,28.57,Manitoba,mechanical assemblers and inspectors
9526,ER47,16.0,22.5,28.0,17.0,23.0,29.65,Saskatchewan,mechanical assemblers and inspectors
9526,ER4730,16.0,22.5,28.0,17.0,24.0,36.06,Saskatchewan,mechanical assemblers and inspectors
9526,ER4750,17.0,22.0,26.705,17.0,23.0,29.65,Saskatchewan,mechanical assemblers and inspectors
9526,ER48,16.0,22.5,40.0,18.0,21.0,40.0,Alberta,mechanical assemblers and inspectors
9526,ER4820,17.0,20.33,25.0,18.0,21.0,40.0,Alberta,mechanical assemblers and inspectors
9526,ER4830,16.0,23.0,36.0,18.0,21.0,40.0,Alberta,mechanical assemblers and inspectors
9527,ER48,14.0,19.0,31.0,15.0,20.7,30.0,Alberta,"machine operators and inspectors, electrical apparatus manufacturing"
